393.0981440953513,555.9479684840195
648.79108230289808,206.41211216493878
611.54188927541145,283.10786761704389
166.44870539782178,286.12329727062286
328.43240348869762,478.60414149671038
794.97988460419242,473.31526438771664
319.78444437030822,583.79965032506107
537.13572800519876,351.60848221645693
866.50567696258634,515.17248569136279
899.57795718049726,470.56316294427836
522.81487561551398,494.79570621169586
701.86011685724111,537.98891360985533
859.68933911423449,468.73986965659071
300.32601213653874,593.04636167322087
298.86659680557716,109.898718449947
702.76559951758668,453.59831277092735
723.50127604643205,530.89355175212461
604.12021257523486,123.82372303403056
880.64121873078477,482.86721657229901
185.57962702083881,215.71158676890735
177.54367190781522,419.16648984160037
534.56011303391631,519.87883645488012
54.268750695697598,403.7463761798972
534.80844339599571,352.97688428112281
55.002369873355136,489.40288457356962
614.87701892477446,497.20657491690645
243.77648614488433,464.12070203652297
124.89594157986441,273.36183500091443
507.13127361565103,313.94855681159191
347.61453637047703,567.21876921303021
63.736007511292051,411.26696447165619
610.31831081407461,267.38480915402118
522.68663053135992,197.4654841481358
881.24402460850001,471.97942448536742
693.33612174509915,507.14824397404919
54.164574841737192,371.76560207349343
633.27938176939563,509.32152108258964
170.64721327089151,544.16323922269407
498.79647743415262,421.28627699424106
543.65233589134436,335.0407984150599
859.95820226547846,510.67935303074302
543.34964694457165,414.23552218099707
776.01481577168283,435.01413238936442
613.71664119249431,467.22709546020997
183.05217761956629,456.59536742002388
573.78341886111355,348.25542726797886
286.69956023010593,83.693307896405912
703.57197347433885,442.87546090404538
257.88698606414152,97.301379028263824
502.78518541071168,259.29970692287759
201.45260336291,568.79566121526807
622.21453894849776,565.21216546931078
361.63041816181226,596.47549841997136
289.10037871366711,207.14673006738866
542.5293438536238,498.84559862660194
653.45672298152999,280.07659703806854
161.88331619174963,225.7020772920323
186.46821854496019,425.84759317944014
607.01480734039046,379.54183106772473
557.28233808089726,143.27072946838874
761.90952740218347,501.33169700879154
840.79955086586642,499.6037488314625
821.41790380117629,512.91168387139203
587.27879957262189,429.60987915070979
471.82514879258781,473.73617712762831
85.410085255540807,470.60047254741681
656.63859430691139,212.48428039525726
170.18550806563894,469.76713995589341
258.87239396171202,208.64489377801488
581.3395691908446,374.35115177171662
770.61465580519643,541.16112588833744
53.500369564427395,404.00797603129155
264.18509579545804,447.559354470779
671.01101160866506,513.11588335590136
28.096333491673168,382.77643540004027
61.759500790345562,426.12214407185161
675.22821425512984,307.19297348733392
568.77950698629843,142.6046210402626
410.24352129018638,569.27937850036858
197.62521796584616,517.92127337340514
142.67105310319491,547.717439968039
651.43960243384754,138.33478492040413
777.60976902727396,432.38034089841454
197.15747914225378,525.37093847019207
228.78798246719978,175.67557389428043
603.87685112882662,304.01636033644274
155.7930851509407,578.07464724053602
185.09772411167069,532.17429742652325
532.5014682494442,411.00748570929085
432.6944509769836,567.40702507162825
706.05313083290071,537.66823221639618
60.004988529865919,498.17587115929285
850.50181359498936,499.61928944283858
250.37095775437649,522.43361210437251
742.25902910527543,555.14820346003398
48.554318172739968,423.07537229339334
473.97660349735935,598.46420200853902
123.63179598913148,413.22136569408661
157.95330698410467,327.10793661793076
203.47629141291833,552.8171827263709
